P,epsilon,N,budget,min_prize,max_prize,g,avg_len,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,k_1_winners,k_1_num_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_2_winners,k_2_num_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_3_winners,k_3_num_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_4_winners,k_4_num_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_5_winners,k_5_num_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_6_winners,k_6_num_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_7_winners,k_7_num_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_8_winners,k_8_num_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_9_winners,k_9_num_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp,k_10_winners,k_10_num_winners,k_10_util,k_10_egal,k_10_nash,k_10_comp,k_11_winners,k_11_num_winners,k_11_util,k_11_egal,k_11_nash,k_11_comp,k_12_winners,k_12_num_winners,k_12_util,k_12_egal,k_12_nash,k_12_comp,k_13_winners,k_13_num_winners,k_13_util,k_13_egal,k_13_nash,k_13_comp,k_14_winners,k_14_num_winners,k_14_util,k_14_egal,k_14_nash,k_14_comp,k_15_winners,k_15_num_winners,k_15_util,k_15_egal,k_15_nash,k_15_comp,k_16_winners,k_16_num_winners,k_16_util,k_16_egal,k_16_nash,k_16_comp,k_17_winners,k_17_num_winners,k_17_util,k_17_egal,k_17_nash,k_17_comp,k_18_winners,k_18_num_winners,k_18_util,k_18_egal,k_18_nash,k_18_comp,k_19_winners,k_19_num_winners,k_19_util,k_19_egal,k_19_nash,k_19_comp,k_20_winners,k_20_num_winners,k_20_util,k_20_egal,k_20_nash,k_20_comp,k_21_winners,k_21_num_winners,k_21_util,k_21_egal,k_21_nash,k_21_comp,k_22_winners,k_22_num_winners,k_22_util,k_22_egal,k_22_nash,k_22_comp,k_23_winners,k_23_num_winners,k_23_util,k_23_egal,k_23_nash,k_23_comp,k_24_winners,k_24_num_winners,k_24_util,k_24_egal,k_24_nash,k_24_comp,k_25_winners,k_25_num_winners,k_25_util,k_25_egal,k_25_nash,k_25_comp,k_26_winners,k_26_num_winners,k_26_util,k_26_egal,k_26_nash,k_26_comp,k_27_winners,k_27_num_winners,k_27_util,k_27_egal,k_27_nash,k_27_comp,k_28_winners,k_28_num_winners,k_28_util,k_28_egal,k_28_nash,k_28_comp,k_29_winners,k_29_num_winners,k_29_util,k_29_egal,k_29_nash,k_29_comp
30,10,500,40,15,25,1,2.0,15,19,24,21,22,22,20,16,17,22,22,17,18,19,22,16,22,22,24,19,20,20,24,21,17,15,16,16,18,20,25 7,2,0.07692633642228058,0.025432147370493617,-2.5944620970509624,4.924,25 15,2,0.07684190232593255,0.022158334233837926,-2.6001035745390326,5.116,25 15,2,0.07684190232593255,0.022158334233837926,-2.6001035745390326,5.116,25 7,2,0.07692633642228058,0.025432147370493617,-2.5944620970509624,4.924,6 7,2,0.07778375838143006,0.021997571035919754,-2.5856342849838123,4.584,25 6,2,0.07769617743013169,0.029175773950219537,-2.585660812648716,4.58,25 6,2,0.07769617743013169,0.029175773950219537,-2.585660812648716,4.58,25 6,2,0.07769617743013169,0.029175773950219537,-2.585660812648716,4.58,25 6,2,0.07769617743013169,0.029175773950219537,-2.585660812648716,4.58,25 6,2,0.07769617743013169,0.029175773950219537,-2.585660812648716,4.58,25 6,2,0.07769617743013169,0.029175773950219537,-2.585660812648716,4.58,25 6,2,0.07769617743013169,0.029175773950219537,-2.585660812648716,4.58,6 15,2,0.07769932428508201,0.02680125555705438,-2.5861654537245204,4.776,6 15,2,0.07769932428508201,0.02680125555705438,-2.5861654537245204,4.776,6 15,2,0.07769932428508201,0.02680125555705438,-2.5861654537245204,4.776,6 15,2,0.07769932428508201,0.02680125555705438,-2.5861654537245204,4.776,6 15,2,0.07769932428508201,0.02680125555705438,-2.5861654537245204,4.776,6 7,2,0.07778375838143006,0.021997571035919754,-2.5856342849838123,4.584,6 7,2,0.07778375838143006,0.021997571035919754,-2.5856342849838123,4.584,25 6,2,0.07769617743013169,0.029175773950219537,-2.585660812648716,4.58,25 6,2,0.07769617743013169,0.029175773950219537,-2.585660812648716,4.58,6 7,2,0.07778375838143006,0.021997571035919754,-2.5856342849838123,4.584,25 6,2,0.07769617743013169,0.029175773950219537,-2.585660812648716,4.58,25 6,2,0.07769617743013169,0.029175773950219537,-2.585660812648716,4.58,25 6,2,0.07769617743013169,0.029175773950219537,-2.585660812648716,4.58,6 7,2,0.07778375838143006,0.021997571035919754,-2.5856342849838123,4.584,6 7,2,0.07778375838143006,0.021997571035919754,-2.5856342849838123,4.584,6 7,2,0.07778375838143006,0.021997571035919754,-2.5856342849838123,4.584,7 15,2,0.07692948327723091,0.018216443905962963,-2.59932161446643,5.12
30,10,500,40,15,25,1,2.0,22,18,18,24,16,22,24,22,23,18,22,22,24,24,21,20,19,15,23,24,21,17,22,15,20,20,24,20,16,21,24 23,2,0.07654317504768414,0.014882980995437452,-2.6039624936620664,5.33,1 22,2,0.07640896092334265,0.018841883140455436,-2.608418373843264,5.408,1 22,2,0.07640896092334265,0.018841883140455436,-2.608418373843264,5.408,1 22,2,0.07640896092334265,0.018841883140455436,-2.608418373843264,5.408,24 1,2,0.07683334436012167,0.022044946593468246,-2.5983905319518783,6.224,24 9,2,0.07661148595423273,0.022773376688525408,-2.6009003549412273,5.72,1 22,2,0.07640896092334265,0.018841883140455436,-2.608418373843264,5.408,9 22,2,0.0761871025174537,0.015067176777608448,-2.609575091631475,4.904,1 22,2,0.07640896092334265,0.018841883140455436,-2.608418373843264,5.408,1 22,2,0.07640896092334265,0.018841883140455436,-2.608418373843264,5.408,1 22,2,0.07640896092334265,0.018841883140455436,-2.608418373843264,5.408,1 22,2,0.07640896092334265,0.018841883140455436,-2.608418373843264,5.408,1 22,2,0.07640896092334265,0.018841883140455436,-2.608418373843264,5.408,1 22,2,0.07640896092334265,0.018841883140455436,-2.608418373843264,5.408,24 23,2,0.07654317504768414,0.014882980995437452,-2.6039624936620664,5.33,24 27,2,0.07612969258020172,0.030072673862387322,-2.603709050708916,4.6,24 23,2,0.07654317504768414,0.014882980995437452,-2.6039624936620664,5.33,24 23,2,0.07654317504768414,0.014882980995437452,-2.6039624936620664,5.33,24 15,2,0.07664513340038183,0.01949435569645243,-2.60309659546053,4.84,24 23,2,0.07654317504768414,0.014882980995437452,-2.6039624936620664,5.33,24 23,2,0.07654317504768414,0.014882980995437452,-2.6039624936620664,5.33,24 23,2,0.07654317504768414,0.014882980995437452,-2.6039624936620664,5.33,24 23,2,0.07654317504768414,0.014882980995437452,-2.6039624936620664,5.33,24 15,2,0.07664513340038183,0.01949435569645243,-2.60309659546053,4.84,24 15,2,0.07664513340038183,0.01949435569645243,-2.60309659546053,4.84,24 9,2,0.07661148595423273,0.022773376688525408,-2.6009003549412273,5.72,24 21,2,0.07580827378211527,0.024847745384553917,-2.612010043105496,5.322,24 9,2,0.07661148595423273,0.022773376688525408,-2.6009003549412273,5.72,1 11,2,0.07360257575205827,0.014636799878687042,-2.6435341766312987,4.704
30,10,500,40,15,25,1,2.0,17,24,23,22,18,19,23,21,16,19,20,24,21,21,19,18,19,21,15,18,17,21,19,16,17,24,20,23,20,20,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,0 7,2,0.0801279766156415,0.018062634891528977,-2.5516333666077333,5.466,0 7,2,0.0801279766156415,0.018062634891528977,-2.5516333666077333,5.466,0 7,2,0.0801279766156415,0.018062634891528977,-2.5516333666077333,5.466,0 7,2,0.0801279766156415,0.018062634891528977,-2.5516333666077333,5.466,0 7,2,0.0801279766156415,0.018062634891528977,-2.5516333666077333,5.466,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602,20 7,2,0.0808774613667429,0.023342839565557136,-2.5453425969385375,5.602
30,10,500,40,15,25,1,2.0,23,23,22,15,16,15,22,18,19,21,18,20,24,19,20,15,19,19,20,22,16,16,24,20,22,18,19,15,17,22,0 4,2,0.07935655127919214,0.021986489061572242,-2.5642678316657452,5.166,0 4,2,0.07935655127919214,0.021986489061572242,-2.5642678316657452,5.166,0 3,2,0.07998750362233992,0.020436828740003916,-2.55721103584933,4.894,0 3,2,0.07998750362233992,0.020436828740003916,-2.55721103584933,4.894,0 3,2,0.07998750362233992,0.020436828740003916,-2.55721103584933,4.894,0 3,2,0.07998750362233992,0.020436828740003916,-2.55721103584933,4.894,0 3,2,0.07998750362233992,0.020436828740003916,-2.55721103584933,4.894,0 3,2,0.07998750362233992,0.020436828740003916,-2.55721103584933,4.894,0 3,2,0.07998750362233992,0.020436828740003916,-2.55721103584933,4.894,0 3,2,0.07998750362233992,0.020436828740003916,-2.55721103584933,4.894,0 3,2,0.07998750362233992,0.020436828740003916,-2.55721103584933,4.894,0 3,2,0.07998750362233992,0.020436828740003916,-2.55721103584933,4.894,0 3,2,0.07998750362233992,0.020436828740003916,-2.55721103584933,4.894,0 3,2,0.07998750362233992,0.020436828740003916,-2.55721103584933,4.894,0 3,2,0.07998750362233992,0.020436828740003916,-2.55721103584933,4.894,0 3,2,0.07998750362233992,0.020436828740003916,-2.55721103584933,4.894,0 3,2,0.07998750362233992,0.020436828740003916,-2.55721103584933,4.894,0 3,2,0.07998750362233992,0.020436828740003916,-2.55721103584933,4.894,0 3,2,0.07998750362233992,0.020436828740003916,-2.55721103584933,4.894,0 3,2,0.07998750362233992,0.020436828740003916,-2.55721103584933,4.894,0 4,2,0.07935655127919214,0.021986489061572242,-2.5642678316657452,5.166,0 4,2,0.07935655127919214,0.021986489061572242,-2.5642678316657452,5.166,0 4,2,0.07935655127919214,0.021986489061572242,-2.5642678316657452,5.166,0 4,2,0.07935655127919214,0.021986489061572242,-2.5642678316657452,5.166,4 14,2,0.0774060024117211,0.017048651958379544,-2.589314558707282,5.112,13 14,2,0.07711808887921358,0.030059615202221515,-2.593747648185995,4.594,3 14,2,0.07803695475486888,0.024307942378068804,-2.5830547101561523,4.84,13 14,2,0.07711808887921358,0.030059615202221515,-2.593747648185995,4.594,3 13,2,0.07750489465786035,0.02471167853812233,-2.5865415517620742,5.034
30,10,500,40,15,25,1,2.0,16,18,20,20,18,19,22,21,15,20,20,16,20,18,24,23,22,19,22,21,20,17,24,20,22,17,22,18,22,20,11 7,2,0.07594451918964558,0.02316939533443247,-2.611492163712374,4.508,25 7,2,0.07626157445366306,0.025479528347052024,-2.6075775293169183,4.138,11 7,2,0.07594451918964558,0.02316939533443247,-2.611492163712374,4.508,25 7,2,0.07626157445366306,0.025479528347052024,-2.6075775293169183,4.138,25 7,2,0.07626157445366306,0.025479528347052024,-2.6075775293169183,4.138,25 7,2,0.07626157445366306,0.025479528347052024,-2.6075775293169183,4.138,25 7,2,0.07626157445366306,0.025479528347052024,-2.6075775293169183,4.138,9 20,2,0.07728480804515492,0.019270610639355656,-2.5955709924976,5.04,9 20,2,0.07728480804515492,0.019270610639355656,-2.5955709924976,5.04,25 7,2,0.07626157445366306,0.025479528347052024,-2.6075775293169183,4.138,25 7,2,0.07626157445366306,0.025479528347052024,-2.6075775293169183,4.138,25 7,2,0.07626157445366306,0.025479528347052024,-2.6075775293169183,4.138,25 7,2,0.07626157445366306,0.025479528347052024,-2.6075775293169183,4.138,25 7,2,0.07626157445366306,0.025479528347052024,-2.6075775293169183,4.138,25 7,2,0.07626157445366306,0.025479528347052024,-2.6075775293169183,4.138,25 7,2,0.07626157445366306,0.025479528347052024,-2.6075775293169183,4.138,25 7,2,0.07626157445366306,0.025479528347052024,-2.6075775293169183,4.138,9 20,2,0.07728480804515492,0.019270610639355656,-2.5955709924976,5.04,25 7,2,0.07626157445366306,0.025479528347052024,-2.6075775293169183,4.138,9 20,2,0.07728480804515492,0.019270610639355656,-2.5955709924976,5.04,9 20,2,0.07728480804515492,0.019270610639355656,-2.5955709924976,5.04,11 7,2,0.07594451918964558,0.02316939533443247,-2.611492163712374,4.508,9 20,2,0.07728480804515492,0.019270610639355656,-2.5955709924976,5.04,11 7,2,0.07594451918964558,0.02316939533443247,-2.611492163712374,4.508,11 7,2,0.07594451918964558,0.02316939533443247,-2.611492163712374,4.508,25 7,2,0.07626157445366306,0.025479528347052024,-2.6075775293169183,4.138,11 7,2,0.07594451918964558,0.02316939533443247,-2.611492163712374,4.508,11 7,2,0.07594451918964558,0.02316939533443247,-2.611492163712374,4.508,11 7,2,0.07594451918964558,0.02316939533443247,-2.611492163712374,4.508
30,10,500,40,15,25,1,2.0,15,18,17,19,21,16,18,19,22,18,17,23,20,16,23,23,19,15,17,16,23,17,18,24,18,15,24,18,23,22,17 21,2,0.0779473946738997,0.018346268554471103,-2.585215263036189,5.258,17 4,2,0.0785807308270198,0.013149976154504082,-2.5766030181330515,5.622,17 4,2,0.0785807308270198,0.013149976154504082,-2.5766030181330515,5.622,4 5,2,0.07810022450862375,0.02193266586016471,-2.5852431060197643,5.414,4 5,2,0.07810022450862375,0.02193266586016471,-2.5852431060197643,5.414,4 5,2,0.07810022450862375,0.02193266586016471,-2.5852431060197643,5.414,4 5,2,0.07810022450862375,0.02193266586016471,-2.5852431060197643,5.414,4 5,2,0.07810022450862375,0.02193266586016471,-2.5852431060197643,5.414,4 5,2,0.07810022450862375,0.02193266586016471,-2.5852431060197643,5.414,4 21,2,0.0780801561743769,0.016795139703218588,-2.5840173270461055,5.6,4 5,2,0.07810022450862375,0.02193266586016471,-2.5852431060197643,5.414,4 21,2,0.0780801561743769,0.016795139703218588,-2.5840173270461055,5.6,4 21,2,0.0780801561743769,0.016795139703218588,-2.5840173270461055,5.6,4 21,2,0.0780801561743769,0.016795139703218588,-2.5840173270461055,5.6,4 5,2,0.07810022450862375,0.02193266586016471,-2.5852431060197643,5.414,4 21,2,0.0780801561743769,0.016795139703218588,-2.5840173270461055,5.6,17 4,2,0.0785807308270198,0.013149976154504082,-2.5766030181330515,5.622,4 21,2,0.0780801561743769,0.016795139703218588,-2.5840173270461055,5.6,4 21,2,0.0780801561743769,0.016795139703218588,-2.5840173270461055,5.6,17 21,2,0.0779473946738997,0.018346268554471103,-2.585215263036189,5.258,17 21,2,0.0779473946738997,0.018346268554471103,-2.585215263036189,5.258,17 21,2,0.0779473946738997,0.018346268554471103,-2.585215263036189,5.258,17 21,2,0.0779473946738997,0.018346268554471103,-2.585215263036189,5.258,17 4,2,0.0785807308270198,0.013149976154504082,-2.5766030181330515,5.622,17 4,2,0.0785807308270198,0.013149976154504082,-2.5766030181330515,5.622,17 14,2,0.07664482001421931,0.02669789164354778,-2.6001682880798613,4.112,21 14,2,0.0761442453615764,0.01656263290550412,-2.609307930976773,4.09,17 14,2,0.07664482001421931,0.02669789164354778,-2.6001682880798613,4.112,17 14,2,0.07664482001421931,0.02669789164354778,-2.6001682880798613,4.112
30,10,500,40,15,25,1,2.0,17,19,16,21,18,23,16,16,17,20,22,21,19,17,23,21,16,23,19,21,24,16,19,24,24,20,15,22,17,22,29 7,2,0.0778657700373147,0.02489576654856803,-2.5807598305134607,4.728,11 12,2,0.07887709954063632,0.024197174600539887,-2.5689802548075553,5.648,29 7,2,0.0778657700373147,0.02489576654856803,-2.5807598305134607,4.728,29 7,2,0.0778657700373147,0.02489576654856803,-2.5807598305134607,4.728,11 12,2,0.07887709954063632,0.024197174600539887,-2.5689802548075553,5.648,29 7,2,0.0778657700373147,0.02489576654856803,-2.5807598305134607,4.728,11 12,2,0.07887709954063632,0.024197174600539887,-2.5689802548075553,5.648,29 7,2,0.0778657700373147,0.02489576654856803,-2.5807598305134607,4.728,29 7,2,0.0778657700373147,0.02489576654856803,-2.5807598305134607,4.728,3 12,2,0.07896046494286449,0.022852469157638985,-2.569612835074827,4.934,29 7,2,0.0778657700373147,0.02489576654856803,-2.5807598305134607,4.728,29 7,2,0.0778657700373147,0.02489576654856803,-2.5807598305134607,4.728,3 12,2,0.07896046494286449,0.022852469157638985,-2.569612835074827,4.934,11 12,2,0.07887709954063632,0.024197174600539887,-2.5689802548075553,5.648,29 7,2,0.0778657700373147,0.02489576654856803,-2.5807598305134607,4.728,24 7,2,0.07701106300082922,0.027579593119619123,-2.593481679354981,3.392,24 7,2,0.07701106300082922,0.027579593119619123,-2.593481679354981,3.392,3 12,2,0.07896046494286449,0.022852469157638985,-2.569612835074827,4.934,3 12,2,0.07896046494286449,0.022852469157638985,-2.569612835074827,4.934,3 12,2,0.07896046494286449,0.022852469157638985,-2.569612835074827,4.934,3 12,2,0.07896046494286449,0.022852469157638985,-2.569612835074827,4.934,3 12,2,0.07896046494286449,0.022852469157638985,-2.569612835074827,4.934,3 12,2,0.07896046494286449,0.022852469157638985,-2.569612835074827,4.934,3 12,2,0.07896046494286449,0.022852469157638985,-2.569612835074827,4.934,3 12,2,0.07896046494286449,0.022852469157638985,-2.569612835074827,4.934,3 12,2,0.07896046494286449,0.022852469157638985,-2.569612835074827,4.934,3 12,2,0.07896046494286449,0.022852469157638985,-2.569612835074827,4.934,3 12,2,0.07896046494286449,0.022852469157638985,-2.569612835074827,4.934,3 7,2,0.07815791232772497,0.022825841631991618,-2.5804059448298413,4.46
30,10,500,40,15,25,1,2.0,24,24,17,24,23,20,20,23,19,19,17,22,16,17,15,24,19,18,17,19,22,20,23,23,20,24,20,16,19,20,10 12,2,0.0777325575729751,0.013863156200499504,-2.58285753834695,6.07,8 10,2,0.0775027474839301,0.02317709115628567,-2.591389216164105,5.868,10 11,2,0.07831604712818474,0.02528505433627127,-2.5786914295634475,4.898,10 11,2,0.07831604712818474,0.02528505433627127,-2.5786914295634475,4.898,10 11,2,0.07831604712818474,0.02528505433627127,-2.5786914295634475,4.898,10 11,2,0.07831604712818474,0.02528505433627127,-2.5786914295634475,4.898,10 11,2,0.07831604712818474,0.02528505433627127,-2.5786914295634475,4.898,10 14,2,0.07813205324524845,0.018619057240706595,-2.5818290645986433,5.314,10 11,2,0.07831604712818474,0.02528505433627127,-2.5786914295634475,4.898,10 14,2,0.07813205324524845,0.018619057240706595,-2.5818290645986433,5.314,10 14,2,0.07813205324524845,0.018619057240706595,-2.5818290645986433,5.314,10 14,2,0.07813205324524845,0.018619057240706595,-2.5818290645986433,5.314,11 14,2,0.07766700637508238,0.02316421937799749,-2.584852673225043,4.024,10 14,2,0.07813205324524845,0.018619057240706595,-2.5818290645986433,5.314,10 14,2,0.07813205324524845,0.018619057240706595,-2.5818290645986433,5.314,10 14,2,0.07813205324524845,0.018619057240706595,-2.5818290645986433,5.314,10 14,2,0.07813205324524845,0.018619057240706595,-2.5818290645986433,5.314,11 14,2,0.07766700637508238,0.02316421937799749,-2.584852673225043,4.024,11 14,2,0.07766700637508238,0.02316421937799749,-2.584852673225043,4.024,11 14,2,0.07766700637508238,0.02316421937799749,-2.584852673225043,4.024,10 11,2,0.07831604712818474,0.02528505433627127,-2.5786914295634475,4.898,10 11,2,0.07831604712818474,0.02528505433627127,-2.5786914295634475,4.898,11 14,2,0.07766700637508238,0.02316421937799749,-2.584852673225043,4.024,11 12,2,0.07726751070280903,0.02795034914512698,-2.589740513106815,4.78,10 12,2,0.0777325575729751,0.013863156200499504,-2.58285753834695,6.07,10 14,2,0.07813205324524845,0.018619057240706595,-2.5818290645986433,5.314,8 10,2,0.0775027474839301,0.02317709115628567,-2.591389216164105,5.868,11 12,2,0.07726751070280903,0.02795034914512698,-2.589740513106815,4.78,11 12,2,0.07726751070280903,0.02795034914512698,-2.589740513106815,4.78
30,10,500,40,15,25,1,2.0,20,15,23,24,15,17,17,23,18,24,19,21,24,23,17,19,20,18,23,18,20,16,18,22,17,23,22,22,16,19,1 20,2,0.07458942835679883,0.022408503358204112,-2.631665445092832,4.56,1 2,2,0.07624920421825346,0.01490998586867125,-2.6086564538631802,3.476,1 2,2,0.07624920421825346,0.01490998586867125,-2.6086564538631802,3.476,1 2,2,0.07624920421825346,0.01490998586867125,-2.6086564538631802,3.476,1 7,2,0.07582046869168398,0.012957732533114368,-2.616909555601205,3.752,1 7,2,0.07582046869168398,0.012957732533114368,-2.616909555601205,3.752,2 21,2,0.07566977007440173,0.01791976702242716,-2.616866773455723,3.468,2 21,2,0.07566977007440173,0.01791976702242716,-2.616866773455723,3.468,2 21,2,0.07566977007440173,0.01791976702242716,-2.616866773455723,3.468,1 2,2,0.07624920421825346,0.01490998586867125,-2.6086564538631802,3.476,1 2,2,0.07624920421825346,0.01490998586867125,-2.6086564538631802,3.476,2 21,2,0.07566977007440173,0.01791976702242716,-2.616866773455723,3.468,1 2,2,0.07624920421825346,0.01490998586867125,-2.6086564538631802,3.476,0 8,2,0.07538866775578487,0.025569946865852417,-2.615050992552303,4.188,2 21,2,0.07566977007440173,0.01791976702242716,-2.616866773455723,3.468,2 21,2,0.07566977007440173,0.01791976702242716,-2.616866773455723,3.468,2 21,2,0.07566977007440173,0.01791976702242716,-2.616866773455723,3.468,21 7,2,0.07524103454783224,0.014756492966414748,-2.6184945258932757,3.744,1 7,2,0.07582046869168398,0.012957732533114368,-2.616909555601205,3.752,1 7,2,0.07582046869168398,0.012957732533114368,-2.616909555601205,3.752,21 7,2,0.07524103454783224,0.014756492966414748,-2.6184945258932757,3.744,2 21,2,0.07566977007440173,0.01791976702242716,-2.616866773455723,3.468,2 21,2,0.07566977007440173,0.01791976702242716,-2.616866773455723,3.468,2 21,2,0.07566977007440173,0.01791976702242716,-2.616866773455723,3.468,1 7,2,0.07582046869168398,0.012957732533114368,-2.616909555601205,3.752,1 7,2,0.07582046869168398,0.012957732533114368,-2.616909555601205,3.752,1 7,2,0.07582046869168398,0.012957732533114368,-2.616909555601205,3.752,0 28,2,0.0739962576732466,0.01956686116148328,-2.64140139618943,4.296,2 28,2,0.07516702981943715,0.02597562643690685,-2.622897100286241,3.212
30,10,500,40,15,25,1,2.0,24,23,17,16,21,18,24,22,23,19,21,20,23,21,18,23,21,18,22,18,16,24,19,23,15,20,18,15,15,18,9 27,2,0.07629585272726555,0.02179496617025006,-2.6077660787807635,5.16,9 27,2,0.07629585272726555,0.02179496617025006,-2.6077660787807635,5.16,27 13,2,0.07650287801596965,0.028536767754440244,-2.6015217730100333,5.19,19 27,2,0.07685934473322312,0.02122457239960368,-2.6008667191491597,5.112,19 27,2,0.07685934473322312,0.02122457239960368,-2.6008667191491597,5.112,27 19,2,0.07685934473322312,0.02122457239960368,-2.6008667191491597,5.112,27 19,2,0.07685934473322312,0.02122457239960368,-2.6008667191491597,5.112,19 13,2,0.07741395451600099,0.014367978707877954,-2.5929414801214232,4.542,19 13,2,0.07741395451600099,0.014367978707877954,-2.5929414801214232,4.542,19 13,2,0.07741395451600099,0.014367978707877954,-2.5929414801214232,4.542,19 13,2,0.07741395451600099,0.014367978707877954,-2.5929414801214232,4.542,19 13,2,0.07741395451600099,0.014367978707877954,-2.5929414801214232,4.542,19 13,2,0.07741395451600099,0.014367978707877954,-2.5929414801214232,4.542,9 19,2,0.07720692922729688,0.01951156790027976,-2.595030517956947,4.512,9 19,2,0.07720692922729688,0.01951156790027976,-2.595030517956947,4.512,9 19,2,0.07720692922729688,0.01951156790027976,-2.595030517956947,4.512,9 19,2,0.07720692922729688,0.01951156790027976,-2.595030517956947,4.512,9 19,2,0.07720692922729688,0.01951156790027976,-2.595030517956947,4.512,9 19,2,0.07720692922729688,0.01951156790027976,-2.595030517956947,4.512,9 13,2,0.0768504625100434,0.018320949563933694,-2.599547915197096,4.59,9 19,2,0.07720692922729688,0.01951156790027976,-2.595030517956947,4.512,19 13,2,0.07741395451600099,0.014367978707877954,-2.5929414801214232,4.542,9 13,2,0.0768504625100434,0.018320949563933694,-2.599547915197096,4.59,19 13,2,0.07741395451600099,0.014367978707877954,-2.5929414801214232,4.542,19 13,2,0.07741395451600099,0.014367978707877954,-2.5929414801214232,4.542,19 13,2,0.07741395451600099,0.014367978707877954,-2.5929414801214232,4.542,9 13,2,0.0768504625100434,0.018320949563933694,-2.599547915197096,4.59,27 13,2,0.07650287801596965,0.028536767754440244,-2.6015217730100333,5.19,27 13,2,0.07650287801596965,0.028536767754440244,-2.6015217730100333,5.19
